
Gurobi 13.0.2 (linux64) logging started Wed Jul  1 05:55:58 2026

Set parameter LogFile to value "/tmp/sweep_20260701_010247_iran_alt400km_s2_i2_v6_gurobi.log"
Set parameter Method to value 1
Set parameter NodefileStart to value 4
Set parameter RINS to value 50
Gurobi Optimizer version 13.0.2 build v13.0.2rc1 (linux64 - "Debian GNU/Linux 13 (trixie)")

CPU model: Intel(R) Xeon(R) Platinum 8375C CPU @ 2.90GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 16 physical cores, 32 logical processors, using up to 32 threads

Non-default parameters:
TimeLimit  18000
MIPGap  0.001
Method  1
LPWarmStart  1
Heuristics  0.2
MIPFocus  1
NodefileStart  4
RINS  50
Symmetry  2
Cuts  2
CoverCuts  2
LogToConsole  0

Academic license 2812613 - for non-commercial use only - registered to no___@gatech.edu
Optimize a model with 63184 rows, 14360 columns and 7465764 nonzeros (Min)
Model fingerprint: 0x2bf58aa9
Model has 14360 linear objective coefficients
Variable types: 0 continuous, 14360 integer (14360 binary)
Coefficient statistics:
  Matrix range     [1e+00, 1e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]

Found heuristic solution: objective 458.0000000
Presolve removed 0 rows and 0 columns (presolve time = 5s)...
Presolve removed 0 rows and 0 columns (presolve time = 10s)...
Presolve removed 8616 rows and 0 columns (presolve time = 15s)...
Presolve removed 8616 rows and 0 columns (presolve time = 21s)...
Presolve removed 8616 rows and 0 columns (presolve time = 25s)...
Presolve removed 8616 rows and 0 columns (presolve time = 30s)...
Presolve removed 8616 rows and 0 columns (presolve time = 35s)...
Presolve removed 8616 rows and 0 columns (presolve time = 40s)...
Presolve removed 8616 rows and 0 columns (presolve time = 45s)...
Presolve removed 8616 rows and 0 columns (presolve time = 50s)...
Presolve removed 8616 rows and 0 columns (presolve time = 55s)...
Presolve removed 8616 rows and 0 columns (presolve time = 60s)...
Presolve removed 8616 rows and 0 columns (presolve time = 65s)...
Presolve removed 8616 rows and 0 columns (presolve time = 70s)...
Presolve removed 8616 rows and 0 columns (presolve time = 75s)...
Presolve removed 8616 rows and 0 columns
Presolve time: 79.52s
Presolved: 54568 rows, 14360 columns, 6414612 nonzeros
Variable types: 0 continuous, 14360 integer (14360 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
  133446    1.5735403e+02   5.143169e+04   0.000000e+00   1863s
  133616    1.5736296e+02   1.628748e+05   0.000000e+00   1866s
  133956    1.5738300e+02   2.162049e+05   0.000000e+00   1872s
  134286    1.5740120e+02   3.151182e+05   0.000000e+00   1878s
  134466    1.5741510e+02   7.853912e+04   0.000000e+00   1881s
  134796    1.5743171e+02   7.060455e+04   0.000000e+00   1887s
  135116    1.5745407e+02   2.837844e+05   0.000000e+00   1892s
  135436    1.5747274e+02   2.540172e+05   0.000000e+00   1898s
  135576    1.5748366e+02   7.758964e+04   0.000000e+00   1900s
  135946    1.5751029e+02   1.204357e+05   0.000000e+00   1907s
  136306    1.5753320e+02   6.950267e+04   0.000000e+00   1913s
  136466    1.5754606e+02   2.510837e+04   0.000000e+00   1915s
  136796    1.5756657e+02   8.282172e+04   0.000000e+00   1921s
  137146    1.5759048e+02   6.399857e+04   0.000000e+00   1927s
  137446    1.5760820e+02   2.532956e+05   0.000000e+00   1933s
  137616    1.5761899e+02   3.613148e+04   0.000000e+00   1935s
  137946    1.5763673e+02   3.489557e+05   0.000000e+00   1941s
  138266    1.5765733e+02   3.715578e+05   0.000000e+00   1947s
  138576    1.5767443e+02   3.581329e+04   0.000000e+00   1952s
  138756    1.5768566e+02   1.363864e+05   0.000000e+00   1955s
  139076    1.5770467e+02   2.519629e+05   0.000000e+00   1961s
  139436    1.5772857e+02   5.692530e+04   0.000000e+00   1967s
  139606    1.5773814e+02   9.671040e+04   0.000000e+00   1970s
  139916    1.5775974e+02   9.773786e+04   0.000000e+00   1975s
  140226    1.5777761e+02   1.732945e+05   0.000000e+00   1981s
  140546    1.5779601e+02   4.725031e+04   0.000000e+00   1986s
  140836    1.5781794e+02   3.916271e+05   0.000000e+00   1991s
  141136    1.5783318e+02   4.005255e+05   0.000000e+00   1996s
  141426    1.5785003e+02   3.888432e+04   0.000000e+00   2001s
  141756    1.5787111e+02   7.756939e+04   0.000000e+00   2007s
  142046    1.5789113e+02   3.815758e+04   0.000000e+00   2012s
  142326    1.5791067e+02   4.969024e+04   0.000000e+00   2017s
  142616    1.5792700e+02   3.607326e+04   0.000000e+00   2022s
  142906    1.5794627e+02   6.352566e+04   0.000000e+00   2027s
  143076    1.5795664e+02   1.733790e+05   0.000000e+00   2030s
  143406    1.5797929e+02   7.934952e+04   0.000000e+00   2036s
  143776    1.5800278e+02   1.073763e+05   0.000000e+00   2042s
  143936    1.5801253e+02   8.927791e+04   0.000000e+00   2045s
  144256    1.5802749e+02   3.870517e+04   0.000000e+00   2051s
  144586    1.5804608e+02   6.434477e+04   0.000000e+00   2057s
  144896    1.5805993e+02   5.828361e+04   0.000000e+00   2062s
  145236    1.5807778e+02   7.407934e+04   0.000000e+00   2068s
  145416    1.5808636e+02   2.616563e+04   0.000000e+00   2071s
  145776    1.5810594e+02   6.580190e+04   0.000000e+00   2077s
  146096    1.5812607e+02   5.143080e+04   0.000000e+00   2082s
  146396    1.5814107e+02   3.074447e+05   0.000000e+00   2088s
  146546    1.5814782e+02   1.488458e+05   0.000000e+00   2090s
  146866    1.5816551e+02   1.536727e+05   0.000000e+00   2096s
  147166    1.5818076e+02   6.169545e+04   0.000000e+00   2101s
  147526    1.5819718e+02   8.790465e+05   0.000000e+00   2107s
  147726    1.5820998e+02   8.320812e+04   0.000000e+00   2110s
  148056    1.5823035e+02   3.776603e+04   0.000000e+00   2116s
  148346    1.5824743e+02   3.204952e+04   0.000000e+00   2121s
  148646    1.5826452e+02   1.560846e+05   0.000000e+00   2126s
  148926    1.5827723e+02   4.209583e+04   0.000000e+00   2131s
  149216    1.5829359e+02   2.256379e+05   0.000000e+00   2136s
  149536    1.5830757e+02   3.338150e+04   0.000000e+00   2142s
  149846    1.5832265e+02   6.556713e+04   0.000000e+00   2147s
  150006    1.5833100e+02   5.994348e+04   0.000000e+00   2150s
  150356    1.5835059e+02   3.507397e+05   0.000000e+00   2156s
  150666    1.5836544e+02   5.328948e+04   0.000000e+00   2162s
  150966    1.5837877e+02   3.077785e+05   0.000000e+00   2167s
  151336    1.5839327e+02   8.538725e+04   0.000000e+00   2173s
  151506    1.5840170e+02   6.361573e+04   0.000000e+00   2176s
  151866    1.5842317e+02   5.473336e+04   0.000000e+00   2182s
  152026    1.5843010e+02   4.136782e+04   0.000000e+00   2185s
  152346    1.5844579e+02   8.260212e+05   0.000000e+00   2191s
  152716    1.5846443e+02   1.407016e+04   0.000000e+00   2197s
  153016    1.5848156e+02   5.981422e+04   0.000000e+00   2202s
  153376    1.5849948e+02   8.192372e+04   0.000000e+00   2208s
  153566    1.5850655e+02   2.863509e+05   0.000000e+00   2211s
  153886    1.5852258e+02   6.368353e+04   0.000000e+00   2217s
  154186    1.5853572e+02   7.381468e+04   0.000000e+00   2222s
  154506    1.5855148e+02   2.144868e+04   0.000000e+00   2227s
  154806    1.5856757e+02   4.513225e+04   0.000000e+00   2232s
  155136    1.5858143e+02   1.206768e+05   0.000000e+00   2238s
  155326    1.5858976e+02   6.246550e+04   0.000000e+00   2241s
  155646    1.5860440e+02   7.344441e+04   0.000000e+00   2246s
  155986    1.5862191e+02   3.703722e+04   0.000000e+00   2252s
  156276    1.5863590e+02   1.389078e+05   0.000000e+00   2257s
  156426    1.5864238e+02   2.701558e+04   0.000000e+00   2260s
  156776    1.5865773e+02   6.681069e+04   0.000000e+00   2266s
  157136    1.5867705e+02   6.209132e+04   0.000000e+00   2272s
  157296    1.5868625e+02   5.209239e+04   0.000000e+00   2275s
  157606    1.5870226e+02   4.006076e+04   0.000000e+00   2280s
  157926    1.5872198e+02   2.555308e+05   0.000000e+00   2286s
  158236    1.5873828e+02   4.298482e+04   0.000000e+00   2291s
  158526    1.5875289e+02   5.083700e+04   0.000000e+00   2297s
  158806    1.5877033e+02   1.598398e+04   0.000000e+00   2302s
  159096    1.5878225e+02   4.638249e+04   0.000000e+00   2307s
  159416    1.5879987e+02   2.109648e+04   0.000000e+00   2312s
  159576    1.5881102e+02   3.601350e+04   0.000000e+00   2315s
  159946    1.5882929e+02   1.989221e+04   0.000000e+00   2321s
  160276    1.5884454e+02   3.275734e+05   0.000000e+00   2327s
  160606    1.5886042e+02   4.877850e+04   0.000000e+00   2332s
  160766    1.5887087e+02   1.121027e+05   0.000000e+00   2335s
  161076    1.5888599e+02   5.247713e+04   0.000000e+00   2340s
  161376    1.5889995e+02   2.123178e+05   0.000000e+00   2346s
  161686    1.5891487e+02   4.536300e+04   0.000000e+00   2351s
  162026    1.5892893e+02   8.893000e+04   0.000000e+00   2357s
  162216    1.5893960e+02   8.605761e+04   0.000000e+00   2360s
  162536    1.5895487e+02   1.451352e+05   0.000000e+00   2366s
  162846    1.5896594e+02   3.035386e+04   0.000000e+00   2371s
  163176    1.5898163e+02   3.535824e+04   0.000000e+00   2377s
  163486    1.5899342e+02   7.409932e+04   0.000000e+00   2383s
  163666    1.5899979e+02   3.640452e+04   0.000000e+00   2386s
  164016    1.5901700e+02   1.096896e+05   0.000000e+00   2392s
  164246    1.5902884e+02   6.482489e+07   0.000000e+00   2397s
  164466    1.5903957e+02   8.152845e+05   0.000000e+00   2402s
  164676    1.5904937e+02   2.089029e+06   0.000000e+00   2407s
  164946    1.5906104e+02   8.225657e+05   0.000000e+00   2413s
  165066    1.5906698e+02   1.805481e+05   0.000000e+00   2415s
  165286    1.5907743e+02   2.043369e+05   0.000000e+00   2420s
  165506    1.5909063e+02   1.277514e+05   0.000000e+00   2426s
  165706    1.5910348e+02   8.727816e+05   0.000000e+00   2430s
  165926    1.5911349e+02   1.459689e+07   0.000000e+00   2435s
  166176    1.5912860e+02   3.764635e+05   0.000000e+00   2441s
  166406    1.5913826e+02   6.333011e+05   0.000000e+00   2446s
  166656    1.5915061e+02   1.272641e+05   0.000000e+00   2452s
  166876    1.5916340e+02   1.050470e+06   0.000000e+00   2457s
  167096    1.5918007e+02   5.548014e+05   0.000000e+00   2462s
  167326    1.5919008e+02   6.650497e+05   0.000000e+00   2467s
  167556    1.5920443e+02   3.333707e+06   0.000000e+00   2472s
  167686    1.5921026e+02   1.910511e+06   0.000000e+00   2475s
  167926    1.5922239e+02   2.779960e+05   0.000000e+00   2481s
  168146    1.5923373e+02   2.661596e+05   0.000000e+00   2486s
  168366    1.5924303e+02   3.904143e+06   0.000000e+00   2491s
  168616    1.5925769e+02   1.055233e+06   0.000000e+00   2496s
  168836    1.5926968e+02   1.402496e+07   0.000000e+00   2501s
  169056    1.5928065e+02   1.178702e+07   0.000000e+00   2506s
  169266    1.5929344e+02   1.222495e+06   0.000000e+00   2511s
  169486    1.5930310e+02   1.213854e+06   0.000000e+00   2516s
  169706    1.5931386e+02   1.411733e+06   0.000000e+00   2521s
  169926    1.5932407e+02   7.638421e+04   0.000000e+00   2526s
  170136    1.5933930e+02   1.040085e+05   0.000000e+00   2530s
  170346    1.5935621e+02   3.431253e+05   0.000000e+00   2535s
  170566    1.5936735e+02   2.043239e+05   0.000000e+00   2540s
  170786    1.5937845e+02   1.125227e+05   0.000000e+00   2545s
  171086    1.5939731e+02   2.901402e+05   0.000000e+00   2552s
  171306    1.5940847e+02   6.117936e+05   0.000000e+00   2557s
  171516    1.5941978e+02   2.187799e+07   0.000000e+00   2561s
  171726    1.5943060e+02   1.638142e+06   0.000000e+00   2566s
  171936    1.5944292e+02   5.069396e+04   0.000000e+00   2571s
  172136    1.5945629e+02   7.491046e+06   0.000000e+00   2575s
  172346    1.5947091e+02   5.922720e+05   0.000000e+00   2580s
  172676    1.5948859e+02   8.844705e+04   0.000000e+00   2587s
  172896    1.5950172e+02   4.104368e+04   0.000000e+00   2592s
  173106    1.5951340e+02   3.015039e+05   0.000000e+00   2597s
  173326    1.5952490e+02   2.932071e+06   0.000000e+00   2602s
  173546    1.5953494e+02   2.267429e+05   0.000000e+00   2607s
  173756    1.5954683e+02   5.208614e+05   0.000000e+00   2611s
  173976    1.5955804e+02   2.362131e+05   0.000000e+00   2616s
  174186    1.5956774e+02   1.222688e+06   0.000000e+00   2621s
  174386    1.5957836e+02   1.375281e+05   0.000000e+00   2625s
  174596    1.5958700e+02   7.608789e+05   0.000000e+00   2630s
  174916    1.5960119e+02   5.099956e+05   0.000000e+00   2637s
  175136    1.5961136e+02   9.214028e+04   0.000000e+00   2642s
  175346    1.5962232e+02   2.445613e+06   0.000000e+00   2647s
  175546    1.5963221e+02   1.455778e+06   0.000000e+00   2651s
  175746    1.5964274e+02   3.636442e+05   0.000000e+00   2656s
  176046    1.5966044e+02   5.856656e+05   0.000000e+00   2662s
  176266    1.5966976e+02   9.431578e+04   0.000000e+00   2667s
  176476    1.5968097e+02   4.646119e+05   0.000000e+00   2672s
  176696    1.5969268e+02   5.858758e+06   0.000000e+00   2676s
  176906    1.5970026e+02   2.031909e+05   0.000000e+00   2681s
  177116    1.5971177e+02   2.077436e+05   0.000000e+00   2686s
  177326    1.5972287e+02   3.533098e+06   0.000000e+00   2690s
  177546    1.5973278e+02   2.425424e+06   0.000000e+00   2695s
  177876    1.5974659e+02   9.698662e+05   0.000000e+00   2702s
  178086    1.5975484e+02   1.433849e+06   0.000000e+00   2707s
  178296    1.5976639e+02   4.997254e+06   0.000000e+00   2711s
  178516    1.5977996e+02   1.997431e+06   0.000000e+00   2716s
  178736    1.5978903e+02   1.648517e+05   0.000000e+00   2721s
  178956    1.5979938e+02   6.284383e+05   0.000000e+00   2726s
  179176    1.5981187e+02   6.955145e+05   0.000000e+00   2730s
  179486    1.5982718e+02   1.527924e+05   0.000000e+00   2737s
  179696    1.5983851e+02   1.433904e+05   0.000000e+00   2742s
  179916    1.5984902e+02   3.955144e+05   0.000000e+00   2747s
  180136    1.5986086e+02   2.347406e+05   0.000000e+00   2751s
  180356    1.5987235e+02   6.618862e+05   0.000000e+00   2756s
  180576    1.5988205e+02   5.937761e+05   0.000000e+00   2760s
  180796    1.5989091e+02   8.578224e+05   0.000000e+00   2765s
  181136    1.5990393e+02   5.285530e+06   0.000000e+00   2772s
  181356    1.5991431e+02   2.486486e+07   0.000000e+00   2777s
  181566    1.5992297e+02   1.492505e+06   0.000000e+00   2781s
  181786    1.5993176e+02   7.830076e+05   0.000000e+00   2786s
  182006    1.5994244e+02   4.438238e+04   0.000000e+00   2791s
  182226    1.5995323e+02   4.382816e+05   0.000000e+00   2795s
  182556    1.5996738e+02   7.085556e+04   0.000000e+00   2802s
  182776    1.5997841e+02   4.988306e+06   0.000000e+00   2807s
  182996    1.5998457e+02   7.316188e+05   0.000000e+00   2812s
  183216    1.5999538e+02   1.614167e+06   0.000000e+00   2816s
  183436    1.6000344e+02   4.144400e+04   0.000000e+00   2821s
  183646    1.6001449e+02   3.345690e+05   0.000000e+00   2826s
  183966    1.6003300e+02   9.075360e+06   0.000000e+00   2832s
  184186    1.6004379e+02   9.080691e+05   0.000000e+00   2837s
  184416    1.6005232e+02   5.500563e+05   0.000000e+00   2842s
  184636    1.6006402e+02   4.214883e+04   0.000000e+00   2846s
  184856    1.6007556e+02   4.829805e+05   0.000000e+00   2851s
  185076    1.6008407e+02   5.317596e+06   0.000000e+00   2855s
  185386    1.6009654e+02   1.021056e+05   0.000000e+00   2862s
  185606    1.6010709e+02   2.102171e+05   0.000000e+00   2867s
  185826    1.6011665e+02   1.508686e+07   0.000000e+00   2871s
  186046    1.6012582e+02   9.149460e+04   0.000000e+00   2876s
  186266    1.6013641e+02   2.433931e+05   0.000000e+00   2880s
  186486    1.6014822e+02   5.357539e+04   0.000000e+00   2885s
  186806    1.6015974e+02   5.137436e+05   0.000000e+00   2892s
  187026    1.6016830e+02   2.896713e+05   0.000000e+00   2896s
  187236    1.6017947e+02   3.876136e+06   0.000000e+00   2901s
  187456    1.6018744e+02   6.002743e+04   0.000000e+00   2905s
  187676    1.6019697e+02   1.191790e+05   0.000000e+00   2910s
  188006    1.6021321e+02   2.825658e+05   0.000000e+00   2917s
  188226    1.6022128e+02   3.250341e+05   0.000000e+00   2922s
  188446    1.6023384e+02   5.369566e+04   0.000000e+00   2926s
  188666    1.6024197e+02   2.768603e+06   0.000000e+00   2931s
  188886    1.6025021e+02   9.760138e+05   0.000000e+00   2936s
  189196    1.6026239e+02   6.958549e+05   0.000000e+00   2942s
  189416    1.6027225e+02   3.151655e+06   0.000000e+00   2947s
  189626    1.6028175e+02   4.175740e+05   0.000000e+00   2951s
  189846    1.6029104e+02   6.828274e+04   0.000000e+00   2956s
  190056    1.6029991e+02   9.970831e+04   0.000000e+00   2960s
  190366    1.6031490e+02   1.101409e+05   0.000000e+00   2967s
  190586    1.6032558e+02   2.016457e+06   0.000000e+00   2972s
  190806    1.6033366e+02   8.792530e+04   0.000000e+00   2976s
  191016    1.6034069e+02   7.153336e+05   0.000000e+00   2981s
  191246    1.6034886e+02   1.554863e+05   0.000000e+00   2985s
  191566    1.6035883e+02   3.784896e+05   0.000000e+00   2992s
  191786    1.6036447e+02   3.815470e+05   0.000000e+00   2996s
  192006    1.6037207e+02   1.359193e+05   0.000000e+00   3001s
  192226    1.6037965e+02   1.032300e+06   0.000000e+00   3006s
  192546    1.6039046e+02   4.503583e+04   0.000000e+00   3012s
  192766    1.6040035e+02   9.905210e+04   0.000000e+00   3017s
  192986    1.6040834e+02   1.495658e+05   0.000000e+00   3021s
  193206    1.6041604e+02   7.280486e+05   0.000000e+00   3026s
  193426    1.6042290e+02   2.990515e+05   0.000000e+00   3030s
  193646    1.6043294e+02   8.327948e+05   0.000000e+00   3035s
  193976    1.6044620e+02   7.481782e+05   0.000000e+00   3042s
  194196    1.6045423e+02   1.077895e+06   0.000000e+00   3047s
  194406    1.6046338e+02   2.652954e+05   0.000000e+00   3051s
  194636    1.6047128e+02   1.398401e+05   0.000000e+00   3056s
  194866    1.6047850e+02   8.387043e+05   0.000000e+00   3060s
  195196    1.6048939e+02   6.374911e+05   0.000000e+00   3067s
  195416    1.6049630e+02   1.791074e+04   0.000000e+00   3072s
  195636    1.6050267e+02   2.016111e+04   0.000000e+00   3076s
  195856    1.6050928e+02   1.781454e+05   0.000000e+00   3081s
  196076    1.6051650e+02   2.443655e+06   0.000000e+00   3085s
  196406    1.6052764e+02   1.727494e+06   0.000000e+00   3092s
  196616    1.6053463e+02   4.370583e+05   0.000000e+00   3096s
  196836    1.6054376e+02   6.083332e+04   0.000000e+00   3101s
  197056    1.6055043e+02   3.230036e+05   0.000000e+00   3105s
  197376    1.6056191e+02   1.314521e+05   0.000000e+00   3112s
  197596    1.6057019e+02   2.787749e+04   0.000000e+00   3116s
  197816    1.6057685e+02   3.165881e+04   0.000000e+00   3121s
  198036    1.6058448e+02   6.876912e+05   0.000000e+00   3125s
  198376    1.6059594e+02   1.263257e+06   0.000000e+00   3132s
  198596    1.6060461e+02   1.228601e+05   0.000000e+00   3137s
  198816    1.6061439e+02   9.890752e+04   0.000000e+00   3141s
  199036    1.6062100e+02   2.744044e+05   0.000000e+00   3145s
  199366    1.6063073e+02   2.598627e+04   0.000000e+00   3152s
  199586    1.6064026e+02   8.295007e+04   0.000000e+00   3156s
  199806    1.6064699e+02   4.809242e+04   0.000000e+00   3161s
  200026    1.6065336e+02   3.071594e+04   0.000000e+00   3165s
  200356    1.6066513e+02   1.706775e+05   0.000000e+00   3172s
  200576    1.6067141e+02   8.899689e+05   0.000000e+00   3176s
  200796    1.6067871e+02   2.685324e+04   0.000000e+00   3180s
  201136    1.6068845e+02   6.039240e+04   0.000000e+00   3187s
  201356    1.6069311e+02   6.152757e+05   0.000000e+00   3191s
  201576    1.6069929e+02   3.866060e+04   0.000000e+00   3196s
  201796    1.6070531e+02   2.532410e+05   0.000000e+00   3200s
  202126    1.6071604e+02   2.826381e+05   0.000000e+00   3207s
  202346    1.6072301e+02   5.778390e+04   0.000000e+00   3211s
  202566    1.6072990e+02   2.701916e+04   0.000000e+00   3216s
  202776    1.6073724e+02   5.297884e+04   0.000000e+00   3220s
  203116    1.6074673e+02   4.338267e+04   0.000000e+00   3227s
  203336    1.6075366e+02   2.949170e+06   0.000000e+00   3231s
  203556    1.6076106e+02   1.971798e+05   0.000000e+00   3236s
  203776    1.6076687e+02   1.308636e+05   0.000000e+00   3240s
  204106    1.6077836e+02   3.372947e+04   0.000000e+00   3247s
  204326    1.6078463e+02   1.800919e+05   0.000000e+00   3251s
  204546    1.6079248e+02   3.950114e+05   0.000000e+00   3256s
  204876    1.6080549e+02   2.200524e+04   0.000000e+00   3262s
  205096    1.6081318e+02   5.722778e+04   0.000000e+00   3267s
  205316    1.6081902e+02   3.577997e+04   0.000000e+00   3271s
  205536    1.6082509e+02   3.249511e+05   0.000000e+00   3275s
  205866    1.6083534e+02   1.007487e+06   0.000000e+00   3282s
  206086    1.6084146e+02   4.050093e+05   0.000000e+00   3286s
  206306    1.6084682e+02   6.631142e+04   0.000000e+00   3291s
  206636    1.6085557e+02   3.850295e+05   0.000000e+00   3297s
  206866    1.6086057e+02   7.209268e+04   0.000000e+00   3301s
  207086    1.6086801e+02   1.818524e+05   0.000000e+00   3306s
  207316    1.6087678e+02   1.077162e+05   0.000000e+00   3310s
  207656    1.6088657e+02   6.384594e+04   0.000000e+00   3317s
  207876    1.6089349e+02   5.191840e+05   0.000000e+00   3322s
  208096    1.6089960e+02   5.378240e+05   0.000000e+00   3326s
  208326    1.6090727e+02   2.698607e+04   0.000000e+00   3330s
  208656    1.6091792e+02   2.090125e+04   0.000000e+00   3337s
  208876    1.6092412e+02   6.988139e+04   0.000000e+00   3341s
  209096    1.6092967e+02   9.810724e+05   0.000000e+00   3346s
  209316    1.6093522e+02   3.404094e+05   0.000000e+00   3350s
  209646    1.6094459e+02   6.965718e+04   0.000000e+00   3357s
  209876    1.6095153e+02   3.934224e+04   0.000000e+00   3361s
  210096    1.6095792e+02   8.079119e+04   0.000000e+00   3366s
  210426    1.6096739e+02   2.182315e+05   0.000000e+00   3372s
  210646    1.6097269e+02   4.971359e+05   0.000000e+00   3376s
  210866    1.6097768e+02   2.600900e+04   0.000000e+00   3381s
  211086    1.6098330e+02   8.362599e+04   0.000000e+00   3385s
  211416    1.6099203e+02   3.089816e+05   0.000000e+00   3392s
  211646    1.6099837e+02   7.883490e+05   0.000000e+00   3396s
  211866    1.6100462e+02   5.137295e+04   0.000000e+00   3401s
  212086    1.6101176e+02   3.301866e+05   0.000000e+00   3405s
  212416    1.6102221e+02   4.841963e+05   0.000000e+00   3412s
  212636    1.6102752e+02   2.330517e+05   0.000000e+00   3416s
  212856    1.6103282e+02   6.887568e+05   0.000000e+00   3420s
  213196    1.6104449e+02   2.695329e+05   0.000000e+00   3427s
  213416    1.6105022e+02   6.239713e+04   0.000000e+00   3431s
  213636    1.6105655e+02   2.919790e+05   0.000000e+00   3435s
  213966    1.6106552e+02   1.711638e+05   0.000000e+00   3442s
  214186    1.6107091e+02   2.573589e+05   0.000000e+00   3446s
  214406    1.6107688e+02   2.829546e+04   0.000000e+00   3450s
  214736    1.6108626e+02   4.710796e+05   0.000000e+00   3457s
  214956    1.6109243e+02   8.265316e+04   0.000000e+00   3461s
  215196    1.6109766e+02   1.212604e+05   0.000000e+00   3466s
  215536    1.6110393e+02   4.406245e+05   0.000000e+00   3472s
  215766    1.6110883e+02   1.406413e+05   0.000000e+00   3476s
  215986    1.6111507e+02   1.438609e+05   0.000000e+00   3481s
  216316    1.6112460e+02   3.717983e+05   0.000000e+00   3487s
  216556    1.6112974e+02   7.549994e+05   0.000000e+00   3491s
  216786    1.6113374e+02   2.201644e+05   0.000000e+00   3496s
  217026    1.6113863e+02   1.621029e+05   0.000000e+00   3500s
  217376    1.6114462e+02   3.212178e+05   0.000000e+00   3507s
  217616    1.6114919e+02   1.320358e+04   0.000000e+00   3511s
  217846    1.6115435e+02   9.941734e+04   0.000000e+00   3516s
  218076    1.6116205e+02   5.905877e+04   0.000000e+00   3520s
  218406    1.6117277e+02   2.758826e+04   0.000000e+00   3527s
  218636    1.6117900e+02   5.481559e+05   0.000000e+00   3531s
  218866    1.6118493e+02   1.735986e+05   0.000000e+00   3536s
  219206    1.6119406e+02   9.830277e+05   0.000000e+00   3542s
  219446    1.6119879e+02   8.227949e+03   0.000000e+00   3547s
  219666    1.6120501e+02   1.254913e+05   0.000000e+00   3551s
  219886    1.6121108e+02   3.149887e+05   0.000000e+00   3555s
  220226    1.6121931e+02   3.579509e+04   0.000000e+00   3562s
  220456    1.6122453e+02   4.709369e+04   0.000000e+00   3566s
  220686    1.6123041e+02   1.013314e+05   0.000000e+00   3570s
  221016    1.6123878e+02   5.043287e+04   0.000000e+00   3577s
  221236    1.6124342e+02   7.852714e+05   0.000000e+00   3581s
  221466    1.6124851e+02   4.299094e+05   0.000000e+00   3585s
  221816    1.6125578e+02   8.006713e+04   0.000000e+00   3592s
  222046    1.6126141e+02   5.790273e+04   0.000000e+00   3596s
  222266    1.6126622e+02   6.599871e+05   0.000000e+00   3601s
  222486    1.6127187e+02   1.988661e+05   0.000000e+00   3605s
  222826    1.6127954e+02   9.974576e+05   0.000000e+00   3612s
  223046    1.6128561e+02   1.941533e+04   0.000000e+00   3616s
  223266    1.6129120e+02   3.143064e+05   0.000000e+00   3620s
  223596    1.6129963e+02   7.980598e+04   0.000000e+00   3627s
  223826    1.6130441e+02   7.474330e+05   0.000000e+00   3631s
  224046    1.6130932e+02   1.920155e+05   0.000000e+00   3635s
  224396    1.6131764e+02   2.627952e+05   0.000000e+00   3642s
  224626    1.6132280e+02   3.460027e+05   0.000000e+00   3646s
  224866    1.6132667e+02   3.204585e+06   0.000000e+00   3651s
  225096    1.6133203e+02   1.531595e+05   0.000000e+00   3655s
  225436    1.6133963e+02   5.246232e+05   0.000000e+00   3662s
  225656    1.6134449e+02   4.248693e+05   0.000000e+00   3666s
  225896    1.6134945e+02   7.324407e+05   0.000000e+00   3670s
  226236    1.6135775e+02   7.111807e+03   0.000000e+00   3677s
  226476    1.6136276e+02   7.664828e+04   0.000000e+00   3682s
  226696    1.6136778e+02   1.030361e+05   0.000000e+00   3686s
  226926    1.6137298e+02   2.983364e+04   0.000000e+00   3690s
  227256    1.6138027e+02   2.912793e+04   0.000000e+00   3697s
  227476    1.6138525e+02   4.276100e+04   0.000000e+00   3701s
  227696    1.6138922e+02   5.474076e+05   0.000000e+00   3705s
  228036    1.6139674e+02   6.909247e+05   0.000000e+00   3712s
  228256    1.6140220e+02   2.602155e+04   0.000000e+00   3716s
  228476    1.6140792e+02   1.464988e+07   0.000000e+00   3720s
  228816    1.6141479e+02   4.784499e+04   0.000000e+00   3727s
  229036    1.6142081e+02   8.613707e+05   0.000000e+00   3731s
  229256    1.6142681e+02   8.893292e+04   0.000000e+00   3735s
  229586    1.6143496e+02   7.730865e+04   0.000000e+00   3742s
  229816    1.6144003e+02   3.517384e+04   0.000000e+00   3746s
  230036    1.6144684e+02   1.343439e+05   0.000000e+00   3751s
  230366    1.6145641e+02   1.261203e+05   0.000000e+00   3757s
  230586    1.6146173e+02   1.741656e+06   0.000000e+00   3761s
  230806    1.6146775e+02   8.838766e+05   0.000000e+00   3766s
  231036    1.6147211e+02   2.285311e+05   0.000000e+00   3770s
  231366    1.6147934e+02   5.361684e+04   0.000000e+00   3776s
  231586    1.6148368e+02   4.067489e+04   0.000000e+00   3781s
  231826    1.6148879e+02   5.469809e+05   0.000000e+00   3785s
  232176    1.6149623e+02   8.856089e+04   0.000000e+00   3792s
