
Gurobi 13.0.2 (linux64) logging started Wed Jul 22 14:06:05 2026

Set parameter LogFile to value "/tmp/sweep_20260721_030322_iran_alt400km_s75_i1_v4_gurobi.log"
Set parameter Method to value 1
Set parameter NodefileStart to value 4
Set parameter RINS to value 50
Gurobi Optimizer version 13.0.2 build v13.0.2rc1 (linux64 - "Debian GNU/Linux 13 (trixie)")

CPU model: Intel(R) Xeon(R) Platinum 8375C CPU @ 2.90GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 16 physical cores, 32 logical processors, using up to 32 threads

Non-default parameters:
TimeLimit  14400
MIPGap  0.001
Method  1
LPWarmStart  1
Heuristics  0.2
MIPFocus  1
NodefileStart  4
RINS  50
Symmetry  2
Cuts  2
CoverCuts  2
LogToConsole  0

Academic license 2812613 - for non-commercial use only - registered to no___@gatech.edu
Optimize a model with 63184 rows, 50260 columns and 8616000 nonzeros (Min)
Model fingerprint: 0x86e3c7ab
Model has 50260 linear objective coefficients
Variable types: 0 continuous, 50260 integer (50260 binary)
Coefficient statistics:
  Matrix range     [1e+00, 1e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [8e+01, 8e+01]

Found heuristic solution: objective 34864.000000
Presolve removed 0 rows and 0 columns (presolve time = 5s)...
Presolve removed 0 rows and 0 columns (presolve time = 10s)...
Presolve removed 0 rows and 0 columns (presolve time = 15s)...
Presolve removed 0 rows and 0 columns (presolve time = 20s)...
Presolve removed 0 rows and 0 columns (presolve time = 25s)...
Presolve removed 0 rows and 0 columns (presolve time = 30s)...
Presolve removed 0 rows and 0 columns (presolve time = 35s)...
Presolve removed 0 rows and 0 columns (presolve time = 40s)...
Presolve removed 0 rows and 0 columns (presolve time = 45s)...
Presolve removed 0 rows and 0 columns (presolve time = 50s)...
Presolve removed 0 rows and 0 columns (presolve time = 55s)...
Presolve removed 0 rows and 0 columns (presolve time = 60s)...
Presolve removed 0 rows and 0 columns (presolve time = 65s)...
Presolve removed 0 rows and 0 columns (presolve time = 70s)...
Presolve removed 0 rows and 0 columns (presolve time = 75s)...
Presolve removed 0 rows and 0 columns (presolve time = 80s)...
Presolve removed 0 rows and 0 columns (presolve time = 85s)...
Presolve removed 0 rows and 0 columns (presolve time = 90s)...
Presolve time: 91.42s
Presolved: 63184 rows, 50260 columns, 8616000 nonzeros
Variable types: 0 continuous, 50260 integer (50260 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   82339    2.2937040e+04   3.174414e+05   0.000000e+00   1851s
   82549    2.2937813e+04   2.160880e+06   0.000000e+00   1858s
   82659    2.2938209e+04   9.856903e+05   0.000000e+00   1861s
   82769    2.2938482e+04   2.371713e+06   0.000000e+00   1865s
   82989    2.2939255e+04   8.690515e+05   0.000000e+00   1872s
   83089    2.2939513e+04   1.366499e+05   0.000000e+00   1876s
   83309    2.2940230e+04   3.074824e+06   0.000000e+00   1883s
   83419    2.2940532e+04   2.528846e+05   0.000000e+00   1887s
   83529    2.2940897e+04   1.567786e+06   0.000000e+00   1890s
   83739    2.2941818e+04   8.933270e+05   0.000000e+00   1898s
   83849    2.2942278e+04   7.110648e+05   0.000000e+00   1901s
   84069    2.2943069e+04   5.631639e+05   0.000000e+00   1909s
   84169    2.2943388e+04   1.054326e+06   0.000000e+00   1912s
   84279    2.2943739e+04   1.340400e+06   0.000000e+00   1916s
   84489    2.2944388e+04   2.148329e+05   0.000000e+00   1923s
   84589    2.2944654e+04   3.758068e+05   0.000000e+00   1926s
   84809    2.2945232e+04   6.470126e+05   0.000000e+00   1934s
   84909    2.2945538e+04   3.985589e+05   0.000000e+00   1937s
   85009    2.2945869e+04   1.055141e+06   0.000000e+00   1941s
   85209    2.2946462e+04   6.454993e+05   0.000000e+00   1947s
   85309    2.2946766e+04   1.352585e+06   0.000000e+00   1951s
   85519    2.2947278e+04   5.132141e+05   0.000000e+00   1958s
   85629    2.2947523e+04   5.443385e+05   0.000000e+00   1962s
   85729    2.2947815e+04   3.832103e+05   0.000000e+00   1965s
   85949    2.2948463e+04   2.329199e+06   0.000000e+00   1973s
   86049    2.2948770e+04   3.331811e+05   0.000000e+00   1976s
   86259    2.2949507e+04   9.118012e+05   0.000000e+00   1983s
   86369    2.2949802e+04   4.517505e+05   0.000000e+00   1987s
   86479    2.2950086e+04   1.728610e+05   0.000000e+00   1991s
   86689    2.2950678e+04   7.287761e+05   0.000000e+00   1998s
   86799    2.2951069e+04   2.371235e+05   0.000000e+00   2002s
   86899    2.2951499e+04   1.900228e+05   0.000000e+00   2005s
   87099    2.2952216e+04   4.494930e+05   0.000000e+00   2012s
   87209    2.2952541e+04   3.378184e+05   0.000000e+00   2016s
   87419    2.2953166e+04   1.024477e+06   0.000000e+00   2023s
   87529    2.2953593e+04   1.561937e+06   0.000000e+00   2027s
   87639    2.2953970e+04   8.602864e+05   0.000000e+00   2030s
   87859    2.2954580e+04   1.109562e+06   0.000000e+00   2038s
   87959    2.2954819e+04   9.942894e+05   0.000000e+00   2041s
   88159    2.2955300e+04   3.831307e+05   0.000000e+00   2048s
   88259    2.2955585e+04   2.858315e+05   0.000000e+00   2052s
   88359    2.2955847e+04   1.422371e+05   0.000000e+00   2055s
   88569    2.2956514e+04   3.248989e+05   0.000000e+00   2062s
   88669    2.2956890e+04   3.107897e+05   0.000000e+00   2066s
   88869    2.2957641e+04   1.096442e+06   0.000000e+00   2073s
   88979    2.2957999e+04   4.451758e+05   0.000000e+00   2077s
   89079    2.2958248e+04   4.207422e+05   0.000000e+00   2080s
   89279    2.2958864e+04   6.160467e+05   0.000000e+00   2087s
   89379    2.2959186e+04   9.880011e+05   0.000000e+00   2091s
   89579    2.2959757e+04   2.279522e+05   0.000000e+00   2098s
   89679    2.2960064e+04   2.365333e+05   0.000000e+00   2102s
   89779    2.2960408e+04   5.292583e+05   0.000000e+00   2105s
   89979    2.2961056e+04   1.711979e+06   0.000000e+00   2112s
   90079    2.2961278e+04   1.731138e+06   0.000000e+00   2116s
   90289    2.2961888e+04   4.695421e+05   0.000000e+00   2123s
   90399    2.2962206e+04   5.165419e+05   0.000000e+00   2127s
   90499    2.2962491e+04   5.920776e+05   0.000000e+00   2131s
   90699    2.2963016e+04   5.649090e+05   0.000000e+00   2138s
   90799    2.2963309e+04   3.129732e+05   0.000000e+00   2141s
   90909    2.2963613e+04   6.943314e+05   0.000000e+00   2145s
   91109    2.2964075e+04   7.669137e+05   0.000000e+00   2152s
   91219    2.2964371e+04   5.952448e+05   0.000000e+00   2156s
   91419    2.2964958e+04   3.667863e+06   0.000000e+00   2163s
   91529    2.2965200e+04   6.968604e+06   0.000000e+00   2167s
   91639    2.2965483e+04   1.066049e+06   0.000000e+00   2171s
   91839    2.2966071e+04   6.061592e+05   0.000000e+00   2178s
   91949    2.2966423e+04   4.236422e+05   0.000000e+00   2181s
   92049    2.2966751e+04   6.886484e+05   0.000000e+00   2185s
   92249    2.2967238e+04   1.210474e+06   0.000000e+00   2192s
   92349    2.2967455e+04   7.600361e+05   0.000000e+00   2196s
   92549    2.2967899e+04   1.565549e+06   0.000000e+00   2203s
   92649    2.2968155e+04   1.034989e+06   0.000000e+00   2206s
   92849    2.2968683e+04   1.383905e+06   0.000000e+00   2213s
   92949    2.2968933e+04   4.929672e+05   0.000000e+00   2217s
   93049    2.2969269e+04   2.032743e+06   0.000000e+00   2221s
   93249    2.2969868e+04   4.836797e+05   0.000000e+00   2228s
   93359    2.2970203e+04   5.797858e+05   0.000000e+00   2231s
   93559    2.2970732e+04   1.713168e+05   0.000000e+00   2239s
   93659    2.2970981e+04   3.507171e+05   0.000000e+00   2242s
   93759    2.2971222e+04   1.669796e+06   0.000000e+00   2246s
   93959    2.2971717e+04   2.672144e+05   0.000000e+00   2253s
   94059    2.2971996e+04   8.225625e+05   0.000000e+00   2256s
   94259    2.2972560e+04   4.766466e+05   0.000000e+00   2263s
   94369    2.2972786e+04   2.874727e+05   0.000000e+00   2267s
   94469    2.2972989e+04   2.879347e+05   0.000000e+00   2271s
   94669    2.2973457e+04   7.587666e+05   0.000000e+00   2278s
   94769    2.2973704e+04   1.984187e+06   0.000000e+00   2281s
   94869    2.2973956e+04   8.997571e+05   0.000000e+00   2285s
   95089    2.2974610e+04   1.343972e+06   0.000000e+00   2293s
   95189    2.2974843e+04   1.132164e+05   0.000000e+00   2296s
   95299    2.2975111e+04   1.938027e+05   0.000000e+00   2300s
   95509    2.2975596e+04   9.687129e+05   0.000000e+00   2307s
   95609    2.2975853e+04   1.014348e+06   0.000000e+00   2311s
   95829    2.2976339e+04   2.735851e+06   0.000000e+00   2318s
   95929    2.2976623e+04   3.325076e+05   0.000000e+00   2322s
   96029    2.2976950e+04   3.287065e+05   0.000000e+00   2326s
   96229    2.2977477e+04   1.548549e+06   0.000000e+00   2333s
   96329    2.2977760e+04   2.444051e+05   0.000000e+00   2336s
   96539    2.2978368e+04   2.590557e+05   0.000000e+00   2344s
   96639    2.2978575e+04   1.952786e+06   0.000000e+00   2347s
   96739    2.2978779e+04   1.488072e+05   0.000000e+00   2351s
   96939    2.2979316e+04   4.807631e+05   0.000000e+00   2358s
   97039    2.2979544e+04   1.927689e+05   0.000000e+00   2362s
   97139    2.2979751e+04   3.512412e+05   0.000000e+00   2365s
   97339    2.2980240e+04   8.872641e+05   0.000000e+00   2372s
   97449    2.2980514e+04   8.602946e+05   0.000000e+00   2376s
   97649    2.2980950e+04   4.376180e+05   0.000000e+00   2383s
   97759    2.2981198e+04   2.876532e+05   0.000000e+00   2387s
   97869    2.2981477e+04   2.210356e+05   0.000000e+00   2391s
   98079    2.2982036e+04   1.157864e+06   0.000000e+00   2398s
   98179    2.2982272e+04   2.338335e+05   0.000000e+00   2402s
   98279    2.2982488e+04   4.632241e+05   0.000000e+00   2405s
   98479    2.2982912e+04   4.595198e+06   0.000000e+00   2412s
   98579    2.2983109e+04   2.873812e+05   0.000000e+00   2416s
   98779    2.2983508e+04   4.267313e+05   0.000000e+00   2423s
   98879    2.2983768e+04   2.612373e+05   0.000000e+00   2427s
   98979    2.2983996e+04   5.160820e+05   0.000000e+00   2430s
   99199    2.2984498e+04   1.000224e+05   0.000000e+00   2438s
   99309    2.2984758e+04   4.163749e+06   0.000000e+00   2442s
   99409    2.2985006e+04   4.959866e+05   0.000000e+00   2446s
   99609    2.2985589e+04   1.257870e+06   0.000000e+00   2453s
   99709    2.2985826e+04   3.721478e+05   0.000000e+00   2457s
   99809    2.2986054e+04   1.758357e+05   0.000000e+00   2460s
  100009    2.2986477e+04   3.846896e+05   0.000000e+00   2467s
  100109    2.2986759e+04   4.191406e+05   0.000000e+00   2471s
  100309    2.2987268e+04   2.282052e+05   0.000000e+00   2478s
  100409    2.2987455e+04   7.529368e+05   0.000000e+00   2482s
  100509    2.2987667e+04   3.947038e+06   0.000000e+00   2485s
  100709    2.2988121e+04   7.085332e+05   0.000000e+00   2492s
  100809    2.2988431e+04   4.270488e+05   0.000000e+00   2496s
  101009    2.2988855e+04   3.168343e+05   0.000000e+00   2503s
  101129    2.2989150e+04   1.126494e+06   0.000000e+00   2507s
  101239    2.2989439e+04   1.586950e+06   0.000000e+00   2511s
  101349    2.2989640e+04   1.878667e+05   0.000000e+00   2515s
  101569    2.2990131e+04   1.608670e+05   0.000000e+00   2523s
  101669    2.2990368e+04   1.102230e+06   0.000000e+00   2527s
  101779    2.2990576e+04   2.670100e+05   0.000000e+00   2530s
  101979    2.2991072e+04   1.777288e+05   0.000000e+00   2538s
  102079    2.2991310e+04   6.607404e+05   0.000000e+00   2541s
  102279    2.2991729e+04   2.700964e+06   0.000000e+00   2549s
  102379    2.2991941e+04   5.787126e+05   0.000000e+00   2552s
  102479    2.2992136e+04   4.898113e+06   0.000000e+00   2556s
  102699    2.2992623e+04   3.088829e+05   0.000000e+00   2564s
  102809    2.2992859e+04   3.021444e+05   0.000000e+00   2568s
  102909    2.2993060e+04   2.543944e+05   0.000000e+00   2571s
  103019    2.2993309e+04   2.804936e+05   0.000000e+00   2575s
  103219    2.2993723e+04   1.019779e+06   0.000000e+00   2582s
  103329    2.2993941e+04   2.373276e+05   0.000000e+00   2586s
  103439    2.2994123e+04   2.996482e+05   0.000000e+00   2590s
  103639    2.2994477e+04   1.722771e+06   0.000000e+00   2597s
  103739    2.2994681e+04   9.073462e+05   0.000000e+00   2601s
  103949    2.2995135e+04   1.658416e+06   0.000000e+00   2608s
  104049    2.2995302e+04   8.656420e+05   0.000000e+00   2612s
  104149    2.2995422e+04   1.789154e+05   0.000000e+00   2616s
  104359    2.2995783e+04   2.209770e+07   0.000000e+00   2623s
  104459    2.2995931e+04   4.213415e+05   0.000000e+00   2627s
  104559    2.2996103e+04   1.378178e+06   0.000000e+00   2630s
  104759    2.2996484e+04   1.027186e+05   0.000000e+00   2637s
  104859    2.2996651e+04   7.195575e+05   0.000000e+00   2641s
  104979    2.2996854e+04   4.143906e+05   0.000000e+00   2645s
  105189    2.2997291e+04   3.761954e+05   0.000000e+00   2653s
  105309    2.2997534e+04   6.242170e+05   0.000000e+00   2657s
  105419    2.2997790e+04   2.834215e+05   0.000000e+00   2661s
  105629    2.2998205e+04   7.761836e+05   0.000000e+00   2668s
  105729    2.2998438e+04   7.557053e+05   0.000000e+00   2672s
  105829    2.2998598e+04   3.358319e+05   0.000000e+00   2676s
  106059    2.2998977e+04   1.272390e+06   0.000000e+00   2684s
  106169    2.2999176e+04   2.763180e+05   0.000000e+00   2688s
  106279    2.2999352e+04   2.010323e+07   0.000000e+00   2692s
  106379    2.2999493e+04   1.141790e+06   0.000000e+00   2695s
  106609    2.2999978e+04   6.407060e+05   0.000000e+00   2704s
  106719    2.3000200e+04   3.001947e+05   0.000000e+00   2707s
  106819    2.3000422e+04   5.130735e+05   0.000000e+00   2711s
  106929    2.3000639e+04   9.247160e+05   0.000000e+00   2715s
  107129    2.3000962e+04   1.705496e+07   0.000000e+00   2722s
  107229    2.3001101e+04   5.624473e+05   0.000000e+00   2726s
  107429    2.3001524e+04   6.974386e+05   0.000000e+00   2734s
  107539    2.3001749e+04   3.474567e+05   0.000000e+00   2737s
  107649    2.3001966e+04   2.656036e+05   0.000000e+00   2741s
  107769    2.3002234e+04   4.243301e+05   0.000000e+00   2746s
  107989    2.3002611e+04   3.368071e+05   0.000000e+00   2754s
  108099    2.3002797e+04   2.797078e+05   0.000000e+00   2758s
  108199    2.3002975e+04   5.781759e+05   0.000000e+00   2761s
  108399    2.3003394e+04   1.414551e+05   0.000000e+00   2769s
  108499    2.3003590e+04   3.162998e+05   0.000000e+00   2772s
  108599    2.3003749e+04   2.064998e+05   0.000000e+00   2776s
  108799    2.3004137e+04   1.472798e+06   0.000000e+00   2783s
  108899    2.3004327e+04   2.620235e+05   0.000000e+00   2787s
  108999    2.3004485e+04   1.762773e+05   0.000000e+00   2790s
  109219    2.3004907e+04   3.129681e+05   0.000000e+00   2799s
  109319    2.3005067e+04   5.052014e+05   0.000000e+00   2802s
  109419    2.3005270e+04   7.999120e+05   0.000000e+00   2806s
  109529    2.3005457e+04   1.436701e+06   0.000000e+00   2810s
  109739    2.3005807e+04   3.448550e+05   0.000000e+00   2818s
  109839    2.3005954e+04   9.853179e+05   0.000000e+00   2822s
  109949    2.3006084e+04   6.282144e+05   0.000000e+00   2826s
  110179    2.3006465e+04   2.707136e+05   0.000000e+00   2834s
  110299    2.3006667e+04   2.481537e+05   0.000000e+00   2838s
  110409    2.3006903e+04   3.734498e+05   0.000000e+00   2843s
  110529    2.3007088e+04   9.546908e+05   0.000000e+00   2847s
  110639    2.3007295e+04   3.488508e+05   0.000000e+00   2851s
  110849    2.3007710e+04   5.513070e+05   0.000000e+00   2859s
  110969    2.3007909e+04   4.437865e+05   0.000000e+00   2863s
  111079    2.3008066e+04   4.083407e+05   0.000000e+00   2867s
  111179    2.3008237e+04   9.959672e+05   0.000000e+00   2871s
  111379    2.3008563e+04   1.242309e+06   0.000000e+00   2878s
  111479    2.3008701e+04   2.351460e+05   0.000000e+00   2882s
  111589    2.3008865e+04   1.392079e+06   0.000000e+00   2886s
  111789    2.3009197e+04   1.482188e+06   0.000000e+00   2893s
  111889    2.3009382e+04   1.410790e+06   0.000000e+00   2897s
  111989    2.3009552e+04   4.454254e+05   0.000000e+00   2901s
  112189    2.3009828e+04   2.538111e+05   0.000000e+00   2908s
  112299    2.3009985e+04   2.311134e+05   0.000000e+00   2912s
  112409    2.3010148e+04   4.604555e+05   0.000000e+00   2916s
  112519    2.3010341e+04   2.458743e+05   0.000000e+00   2920s
  112759    2.3010752e+04   9.922109e+04   0.000000e+00   2929s
  112879    2.3010935e+04   6.844651e+04   0.000000e+00   2933s
  112989    2.3011091e+04   1.253977e+05   0.000000e+00   2938s
  113099    2.3011284e+04   2.876514e+05   0.000000e+00   2942s
  113219    2.3011485e+04   2.339932e+05   0.000000e+00   2946s
  113339    2.3011656e+04   1.436895e+05   0.000000e+00   2950s
  113569    2.3012002e+04   3.552051e+05   0.000000e+00   2959s
  113689    2.3012173e+04   1.802147e+05   0.000000e+00   2963s
  113799    2.3012321e+04   4.787482e+05   0.000000e+00   2967s
  113899    2.3012433e+04   2.945441e+05   0.000000e+00   2971s
  114109    2.3012781e+04   2.777583e+05   0.000000e+00   2979s
  114219    2.3012943e+04   1.080648e+06   0.000000e+00   2983s
  114319    2.3013095e+04   2.049567e+05   0.000000e+00   2987s
  114419    2.3013301e+04   2.161884e+05   0.000000e+00   2991s
  114619    2.3013677e+04   5.374600e+05   0.000000e+00   2998s
  114729    2.3013882e+04   2.656248e+05   0.000000e+00   3002s
  114839    2.3014027e+04   3.357424e+05   0.000000e+00   3006s
  114939    2.3014194e+04   4.696458e+05   0.000000e+00   3010s
  115139    2.3014535e+04   2.385694e+05   0.000000e+00   3018s
  115249    2.3014726e+04   3.211139e+05   0.000000e+00   3022s
  115359    2.3014922e+04   3.889261e+05   0.000000e+00   3026s
  115559    2.3015184e+04   4.039476e+05   0.000000e+00   3033s
  115659    2.3015366e+04   1.337308e+05   0.000000e+00   3037s
  115759    2.3015507e+04   8.986081e+06   0.000000e+00   3041s
  115959    2.3015824e+04   1.497820e+05   0.000000e+00   3049s
  116069    2.3015941e+04   4.059512e+05   0.000000e+00   3053s
  116189    2.3016098e+04   1.798391e+05   0.000000e+00   3057s
  116299    2.3016257e+04   5.853483e+05   0.000000e+00   3061s
  116419    2.3016407e+04   5.713493e+05   0.000000e+00   3066s
  116529    2.3016545e+04   1.649683e+06   0.000000e+00   3070s
  116759    2.3016854e+04   7.944798e+05   0.000000e+00   3079s
  116869    2.3017005e+04   7.184424e+05   0.000000e+00   3083s
  116989    2.3017172e+04   1.902814e+05   0.000000e+00   3087s
  117109    2.3017375e+04   1.742924e+05   0.000000e+00   3092s
  117229    2.3017550e+04   5.085997e+05   0.000000e+00   3096s
  117349    2.3017713e+04   2.646207e+06   0.000000e+00   3101s
  117569    2.3018009e+04   8.453322e+04   0.000000e+00   3109s
  117679    2.3018130e+04   1.128760e+06   0.000000e+00   3113s
  117799    2.3018258e+04   2.097046e+05   0.000000e+00   3118s
  117919    2.3018424e+04   3.025963e+05   0.000000e+00   3122s
  118029    2.3018565e+04   1.352829e+05   0.000000e+00   3126s
  118149    2.3018711e+04   6.739508e+05   0.000000e+00   3131s
  118269    2.3018850e+04   8.941536e+06   0.000000e+00   3135s
  118499    2.3019144e+04   2.507484e+05   0.000000e+00   3144s
  118619    2.3019317e+04   1.514864e+05   0.000000e+00   3148s
  118739    2.3019453e+04   3.695363e+05   0.000000e+00   3153s
  118859    2.3019605e+04   1.895372e+05   0.000000e+00   3157s
  118979    2.3019751e+04   3.267573e+05   0.000000e+00   3162s
  119099    2.3019899e+04   5.076539e+05   0.000000e+00   3166s
  119219    2.3020049e+04   6.330018e+05   0.000000e+00   3171s
  119449    2.3020264e+04   5.094364e+05   0.000000e+00   3179s
  119569    2.3020394e+04   2.230183e+05   0.000000e+00   3184s
  119689    2.3020523e+04   2.788906e+06   0.000000e+00   3188s
  119799    2.3020677e+04   3.010920e+05   0.000000e+00   3193s
  119909    2.3020793e+04   6.009236e+06   0.000000e+00   3197s
  120029    2.3020904e+04   1.088695e+06   0.000000e+00   3201s
  120149    2.3021046e+04   1.270207e+06   0.000000e+00   3206s
  120269    2.3021220e+04   2.019455e+05   0.000000e+00   3210s
  120509    2.3021515e+04   7.131985e+04   0.000000e+00   3219s
  120639    2.3021734e+04   8.135677e+05   0.000000e+00   3224s
  120759    2.3021872e+04   8.144701e+05   0.000000e+00   3229s
  120869    2.3022016e+04   8.201616e+05   0.000000e+00   3233s
  120979    2.3022153e+04   3.422116e+05   0.000000e+00   3237s
  121089    2.3022312e+04   1.243541e+05   0.000000e+00   3241s
  121209    2.3022420e+04   2.810592e+05   0.000000e+00   3245s
  121439    2.3022772e+04   9.714217e+04   0.000000e+00   3254s
  121559    2.3022964e+04   9.292930e+05   0.000000e+00   3259s
  121679    2.3023108e+04   2.122518e+05   0.000000e+00   3263s
  121799    2.3023238e+04   1.827996e+05   0.000000e+00   3268s
  121909    2.3023363e+04   2.616505e+05   0.000000e+00   3272s
  122019    2.3023526e+04   2.200472e+05   0.000000e+00   3276s
  122139    2.3023708e+04   4.441512e+05   0.000000e+00   3281s
  122359    2.3023990e+04   2.135205e+05   0.000000e+00   3289s
  122479    2.3024179e+04   1.003268e+06   0.000000e+00   3293s
  122589    2.3024353e+04   3.101149e+05   0.000000e+00   3298s
  122699    2.3024492e+04   5.902220e+05   0.000000e+00   3302s
  122819    2.3024629e+04   4.646924e+05   0.000000e+00   3307s
  122939    2.3024780e+04   4.759454e+05   0.000000e+00   3311s
  123059    2.3024925e+04   2.271785e+05   0.000000e+00   3316s
  123179    2.3025071e+04   4.925999e+05   0.000000e+00   3320s
  123399    2.3025303e+04   3.784786e+05   0.000000e+00   3329s
  123519    2.3025426e+04   1.114046e+05   0.000000e+00   3333s
  123639    2.3025542e+04   3.484134e+05   0.000000e+00   3337s
  123759    2.3025687e+04   1.099797e+06   0.000000e+00   3342s
  123879    2.3025841e+04   4.479708e+05   0.000000e+00   3347s
  123999    2.3025976e+04   2.397076e+05   0.000000e+00   3351s
  124119    2.3026101e+04   1.057785e+06   0.000000e+00   3356s
  124249    2.3026218e+04   2.349617e+05   0.000000e+00   3360s
  124489    2.3026522e+04   3.549236e+05   0.000000e+00   3369s
  124609    2.3026697e+04   2.239927e+05   0.000000e+00   3374s
  124729    2.3026831e+04   4.962110e+05   0.000000e+00   3378s
  124849    2.3026959e+04   1.951586e+05   0.000000e+00   3383s
  124969    2.3027061e+04   1.153739e+06   0.000000e+00   3387s
  125089    2.3027201e+04   1.581882e+06   0.000000e+00   3392s
  125209    2.3027348e+04   5.642425e+05   0.000000e+00   3397s
  125329    2.3027480e+04   1.663149e+06   0.000000e+00   3401s
  125449    2.3027585e+04   7.732244e+05   0.000000e+00   3406s
  125569    2.3027741e+04   9.303019e+04   0.000000e+00   3410s
  125789    2.3028009e+04   3.314848e+05   0.000000e+00   3419s
  125909    2.3028162e+04   2.342561e+05   0.000000e+00   3423s
  126029    2.3028323e+04   7.988323e+05   0.000000e+00   3428s
  126149    2.3028480e+04   1.906465e+05   0.000000e+00   3432s
  126269    2.3028631e+04   1.592542e+05   0.000000e+00   3437s
  126389    2.3028763e+04   5.484333e+05   0.000000e+00   3441s
  126509    2.3028887e+04   7.130505e+05   0.000000e+00   3446s
  126629    2.3028993e+04   9.239007e+05   0.000000e+00   3451s
  126749    2.3029133e+04   9.178216e+05   0.000000e+00   3455s
  126989    2.3029395e+04   8.463907e+04   0.000000e+00   3464s
  127099    2.3029530e+04   5.633380e+05   0.000000e+00   3469s
  127209    2.3029657e+04   5.209676e+05   0.000000e+00   3473s
  127319    2.3029781e+04   7.101764e+05   0.000000e+00   3477s
  127439    2.3029924e+04   1.690206e+05   0.000000e+00   3482s
  127559    2.3030062e+04   2.401397e+06   0.000000e+00   3486s
  127679    2.3030191e+04   1.531558e+05   0.000000e+00   3491s
  127799    2.3030349e+04   5.389459e+05   0.000000e+00   3496s
  127919    2.3030501e+04   4.022954e+05   0.000000e+00   3500s
  128159    2.3030757e+04   1.344592e+06   0.000000e+00   3510s
  128279    2.3030916e+04   3.579021e+05   0.000000e+00   3514s
  128399    2.3031049e+04   8.385993e+05   0.000000e+00   3519s
  128519    2.3031190e+04   2.876228e+05   0.000000e+00   3523s
  128639    2.3031324e+04   7.017917e+05   0.000000e+00   3528s
  128759    2.3031487e+04   2.630789e+06   0.000000e+00   3533s
  128879    2.3031638e+04   2.446489e+06   0.000000e+00   3537s
  128999    2.3031787e+04   2.431334e+05   0.000000e+00   3542s
  129119    2.3031935e+04   3.277561e+05   0.000000e+00   3546s
  129239    2.3032077e+04   5.311799e+05   0.000000e+00   3551s
  129359    2.3032203e+04   4.289556e+05   0.000000e+00   3556s
  129479    2.3032333e+04   4.173352e+06   0.000000e+00   3560s
  129719    2.3032584e+04   6.913019e+06   0.000000e+00   3569s
  129839    2.3032704e+04   1.326258e+05   0.000000e+00   3574s
  129959    2.3032822e+04   1.848735e+06   0.000000e+00   3579s
  130079    2.3032937e+04   4.672278e+06   0.000000e+00   3583s
  130199    2.3033059e+04   1.026349e+06   0.000000e+00   3588s
  130319    2.3033160e+04   2.186909e+06   0.000000e+00   3592s
  130439    2.3033292e+04   3.955549e+05   0.000000e+00   3597s
  130559    2.3033441e+04   2.288958e+05   0.000000e+00   3602s
  130679    2.3033590e+04   1.204944e+06   0.000000e+00   3606s
  130799    2.3033733e+04   4.235373e+05   0.000000e+00   3611s
  130919    2.3033852e+04   1.362122e+06   0.000000e+00   3615s
  131159    2.3034107e+04   5.105325e+05   0.000000e+00   3624s
  131279    2.3034258e+04   3.732208e+06   0.000000e+00   3629s
  131399    2.3034357e+04   1.211773e+05   0.000000e+00   3634s
  131519    2.3034476e+04   7.789787e+05   0.000000e+00   3638s
  131639    2.3034608e+04   6.840804e+05   0.000000e+00   3643s
  131759    2.3034750e+04   3.364165e+06   0.000000e+00   3648s
  131879    2.3034884e+04   7.112513e+04   0.000000e+00   3652s
  131999    2.3035029e+04   2.684898e+06   0.000000e+00   3657s
  132119    2.3035189e+04   1.631580e+05   0.000000e+00   3661s
  132239    2.3035296e+04   4.303306e+05   0.000000e+00   3666s
  132359    2.3035419e+04   1.888012e+05   0.000000e+00   3670s
  132599    2.3035704e+04   1.905753e+06   0.000000e+00   3680s
  132719    2.3035831e+04   6.320046e+05   0.000000e+00   3684s
  132839    2.3035973e+04   1.636817e+06   0.000000e+00   3689s
  132959    2.3036115e+04   1.418195e+06   0.000000e+00   3693s
  133079    2.3036214e+04   8.053072e+05   0.000000e+00   3698s
  133199    2.3036314e+04   3.657220e+05   0.000000e+00   3703s
  133319    2.3036463e+04   1.613266e+05   0.000000e+00   3707s
  133439    2.3036614e+04   2.220515e+06   0.000000e+00   3712s
  133559    2.3036731e+04   2.656138e+06   0.000000e+00   3717s
  133679    2.3036877e+04   1.328940e+05   0.000000e+00   3721s
  133799    2.3036988e+04   1.846981e+06   0.000000e+00   3726s
  133919    2.3037089e+04   2.815376e+05   0.000000e+00   3730s
  134159    2.3037310e+04   4.373796e+05   0.000000e+00   3739s
  134279    2.3037426e+04   1.699205e+05   0.000000e+00   3744s
  134399    2.3037571e+04   2.654648e+05   0.000000e+00   3749s
  134519    2.3037702e+04   2.337592e+05   0.000000e+00   3753s
  134639    2.3037834e+04   2.252736e+05   0.000000e+00   3758s
  134759    2.3037950e+04   2.099163e+05   0.000000e+00   3763s
  134879    2.3038048e+04   3.141400e+05   0.000000e+00   3767s
  134999    2.3038138e+04   2.499339e+05   0.000000e+00   3772s
  135119    2.3038257e+04   2.492803e+05   0.000000e+00   3777s
